username,latitude,longitude,noise_value,timestamp,tolerance_level,noise_category,region_category,aqi_value
Abhimanyu,22.49904,88.369795,59.4,21-01-2018 02:38,Normal,Traffic,Street/Road,0
Abhimanyu,22.49896167,88.36982667,60.6,21-01-2018 02:38,Normal,Traffic,Street/Road,0
Abhimanyu,22.49885,88.369845,62.9,21-01-2018 02:38,Normal,Traffic,Street/Road,0
Abhimanyu,22.49875167,88.36991,57.5,21-01-2018 02:38,Normal,Traffic,Street/Road,0
Abhimanyu,22.49870333,88.36994167,56.8,21-01-2018 02:38,Normal,Traffic,Street/Road,0
Abhimanyu,22.49863,88.36997667,55,21-01-2018 02:38,Normal,Traffic,Street/Road,0
Abhimanyu,22.49854667,88.370005,56.9,21-01-2018 02:38,Normal,Traffic,Street/Road,0
Abhimanyu,22.49844667,88.370035,57.1,21-01-2018 02:38,Normal,Traffic,Street/Road,0
Abhimanyu,22.498365,88.37005667,51.5,21-01-2018 02:38,Normal,Traffic,Street/Road,0
Abhimanyu,22.49829167,88.3701,49.8,21-01-2018 02:38,Normal,Traffic,Street/Road,0
Abhimanyu,22.49823,88.370125,52.4,21-01-2018 02:39,Normal,Traffic,Street/Road,0
Abhimanyu,22.49815,88.370145,58.5,21-01-2018 02:39,Normal,Traffic,Street/Road,0
Abhimanyu,22.498085,88.37018667,53.2,21-01-2018 02:39,Normal,Traffic,Street/Road,0
Abhimanyu,22.49802167,88.37020833,51.8,21-01-2018 02:39,Normal,Traffic,Street/Road,0
Abhimanyu,22.49796167,88.37025833,54.6,21-01-2018 02:39,Normal,Traffic,Street/Road,0
Abhimanyu,22.49791833,88.37030667,61.6,21-01-2018 02:39,Normal,Traffic,Street/Road,0
Abhimanyu,22.497905,88.370305,52.5,21-01-2018 02:39,Normal,Traffic,Street/Road,0
Abhimanyu,22.49785333,88.370315,54,21-01-2018 02:39,Normal,Traffic,Street/Road,0
Abhimanyu,22.49782,88.37033333,58.9,21-01-2018 02:39,Normal,Traffic,Street/Road,0
Abhimanyu,22.49781667,88.37033833,57.7,21-01-2018 02:39,Normal,Traffic,Street/Road,0
Abhimanyu,22.49783333,88.37031833,56.9,21-01-2018 02:39,Normal,Traffic,Street/Road,0
Abhimanyu,22.49783833,88.37033,59.4,21-01-2018 02:39,Normal,Traffic,Street/Road,0
Abhimanyu,22.497815,88.370345,58.4,21-01-2018 02:40,Normal,Traffic,Street/Road,0
Abhimanyu,22.497765,88.37036167,62.9,21-01-2018 02:40,Normal,Traffic,Street/Road,0
Abhimanyu,22.49772,88.37038667,61.4,21-01-2018 02:40,Normal,Traffic,Street/Road,0
Abhimanyu,22.49765333,88.3704,63.4,21-01-2018 02:40,Normal,Traffic,Street/Road,0
Abhimanyu,22.49760167,88.370415,59,21-01-2018 02:40,Normal,Traffic,Street/Road,0
Abhimanyu,22.49755,88.370445,59.5,21-01-2018 02:40,Normal,Traffic,Street/Road,0
Abhimanyu,22.49748167,88.37045167,55.8,21-01-2018 02:40,Normal,Traffic,Street/Road,0
Abhimanyu,22.49746167,88.37044167,51.9,21-01-2018 02:40,Normal,Traffic,Street/Road,0
Abhimanyu,22.4974,88.37043167,55.1,21-01-2018 02:40,Normal,Traffic,Street/Road,0
Abhimanyu,22.49735167,88.37044667,57.2,21-01-2018 02:40,Normal,Traffic,Street/Road,0
Abhimanyu,22.49732167,88.37044,55.5,21-01-2018 02:40,Normal,Traffic,Street/Road,0
Abhimanyu,22.49732167,88.37044,58.8,21-01-2018 02:40,Normal,Traffic,Street/Road,0
Abhimanyu,22.497195,88.37048167,58.9,21-01-2018 02:41,Normal,Traffic,Street/Road,0
Abhimanyu,22.49714167,88.370505,59.3,21-01-2018 02:41,Normal,Traffic,Street/Road,0
Abhimanyu,22.49707,88.37054167,57.5,21-01-2018 02:41,Normal,Traffic,Street/Road,0
Abhimanyu,22.49700667,88.37056167,57.3,21-01-2018 02:41,Normal,Traffic,Street/Road,0
Abhimanyu,22.49691667,88.37056167,57,21-01-2018 02:41,Normal,Traffic,Street/Road,0
Abhimanyu,22.49682833,88.37056333,55.6,21-01-2018 02:41,Normal,Traffic,Street/Road,0
Abhimanyu,22.49675667,88.370585,53.6,21-01-2018 02:41,Normal,Traffic,Street/Road,0
Abhimanyu,22.49668167,88.37060833,57.2,21-01-2018 02:41,Normal,Traffic,Street/Road,0
Abhimanyu,22.49661,88.37066,54.9,21-01-2018 02:41,Normal,Traffic,Street/Road,0
Abhimanyu,22.49650667,88.37068167,54.3,21-01-2018 02:41,Normal,Traffic,Street/Road,0
Abhimanyu,22.496485,88.37068,56.8,21-01-2018 02:41,Normal,Traffic,Street/Road,0
Abhimanyu,22.49640833,88.37065667,56.2,21-01-2018 02:41,Normal,Traffic,Street/Road,0
Abhimanyu,22.496395,88.37063833,57.3,21-01-2018 02:42,Normal,Traffic,Street/Road,0
Abhimanyu,22.496375,88.37063667,56.6,21-01-2018 02:42,Normal,Traffic,Street/Road,0
Abhimanyu,22.49637667,88.37063833,53.7,21-01-2018 02:42,Normal,Traffic,Street/Road,0
Abhimanyu,22.49636833,88.37063833,56,21-01-2018 02:42,Normal,Traffic,Street/Road,0
Abhimanyu,22.49632,88.370655,59.1,21-01-2018 02:42,Normal,Traffic,Street/Road,0
Abhimanyu,22.49620833,88.37066167,56.8,21-01-2018 02:42,Normal,Traffic,Street/Road,0
Abhimanyu,22.496205,88.37066167,54.4,21-01-2018 02:42,Normal,Traffic,Street/Road,0
Abhimanyu,22.49619167,88.37070333,51.2,21-01-2018 02:42,Normal,Traffic,Street/Road,0
Abhimanyu,22.49613667,88.370715,51.4,21-01-2018 02:42,Normal,Traffic,Street/Road,0
Abhimanyu,22.49603,88.37073333,57.3,21-01-2018 02:42,Normal,Traffic,Street/Road,0
Abhimanyu,22.49595833,88.37077833,50.5,21-01-2018 02:42,Normal,Traffic,Street/Road,0
Abhimanyu,22.49588667,88.370835,49.3,21-01-2018 02:42,Normal,Traffic,Street/Road,0
Abhimanyu,22.49576167,88.37084833,52.5,21-01-2018 02:43,Normal,Traffic,Street/Road,0
Abhimanyu,22.49573,88.37090667,50.8,21-01-2018 02:43,Normal,Traffic,Street/Road,0
Abhimanyu,22.4957,88.37096667,52.9,21-01-2018 02:43,Normal,Traffic,Street/Road,0
Abhimanyu,22.49565333,88.37099667,56.4,21-01-2018 02:43,Normal,Traffic,Street/Road,0
Abhimanyu,22.49563,88.371035,56.6,21-01-2018 02:43,Normal,Traffic,Street/Road,0
Abhimanyu,22.495615,88.37104167,57.8,21-01-2018 02:43,Normal,Traffic,Street/Road,0
Abhimanyu,22.49560167,88.37107667,58.7,21-01-2018 02:43,Normal,Traffic,Street/Road,0
Abhimanyu,22.495595,88.3711,56.9,21-01-2018 02:43,Normal,Traffic,Street/Road,0
Abhimanyu,22.49561,88.37114833,48.9,21-01-2018 02:43,Normal,Traffic,Street/Road,0
Abhimanyu,22.49564,88.37118667,48.3,21-01-2018 02:43,Normal,Traffic,Street/Road,0
Abhimanyu,22.49568167,88.37122667,48.7,21-01-2018 02:43,Normal,Traffic,Street/Road,0
Abhimanyu,22.49571167,88.37134,52.8,21-01-2018 02:44,Normal,Traffic,Street/Road,0
Abhimanyu,22.495745,88.371425,59.2,21-01-2018 02:44,Normal,Traffic,Street/Road,0
Abhimanyu,22.49575667,88.37151333,46.1,21-01-2018 02:44,Normal,Traffic,Street/Road,0
Abhimanyu,22.49580833,88.37160667,42.8,21-01-2018 02:44,Normal,Traffic,Street/Road,0
Abhimanyu,22.49585833,88.37167667,41.8,21-01-2018 02:44,Normal,Traffic,Street/Road,0
Abhimanyu,22.49588,88.37175333,36.3,21-01-2018 02:44,Normal,Traffic,Street/Road,0
Abhimanyu,22.49591833,88.371815,38.7,21-01-2018 02:44,Normal,Traffic,Street/Road,0
Abhimanyu,22.49590667,88.371875,39.4,21-01-2018 02:44,Normal,Traffic,Street/Road,0
Abhimanyu,22.49590833,88.37195333,38.5,21-01-2018 02:44,Normal,Traffic,Street/Road,0
Abhimanyu,22.49590167,88.37202667,42.6,21-01-2018 02:44,Normal,Traffic,Street/Road,0
Abhimanyu,22.495905,88.37204667,44,21-01-2018 02:44,Normal,Traffic,Street/Road,0
Abhimanyu,22.49592333,88.37209333,39.7,21-01-2018 02:44,Normal,Traffic,Street/Road,0
Abhimanyu,22.49596167,88.37215833,36.7,21-01-2018 02:45,Normal,Traffic,Street/Road,0
Abhimanyu,22.49598667,88.37218167,40.4,21-01-2018 02:45,Normal,Traffic,Street/Road,0
Abhimanyu,22.49600833,88.37221833,43.4,21-01-2018 02:45,Normal,Traffic,Street/Road,0
Abhimanyu,22.49600333,88.37228,39.6,21-01-2018 02:45,Normal,Traffic,Street/Road,0
Abhimanyu,22.496015,88.37232167,31.9,21-01-2018 02:45,Normal,Traffic,Street/Road,0
Abhimanyu,22.49602333,88.37241167,26.3,21-01-2018 02:45,Normal,Traffic,Street/Road,0
Abhimanyu,22.49605,88.37247,19.3,21-01-2018 02:45,Normal,Traffic,Street/Road,0
Abhimanyu,22.49609167,88.37253667,15.4,21-01-2018 02:45,Normal,Traffic,Street/Road,0
Abhimanyu,22.49608333,88.37261,15.3,21-01-2018 02:45,Normal,Traffic,Street/Road,0
Abhimanyu,22.49609667,88.37267,26.1,21-01-2018 02:45,Normal,Traffic,Street/Road,0
Abhimanyu,22.496165,88.37276,25.4,21-01-2018 02:45,Normal,Traffic,Street/Road,0
Abhimanyu,22.496115,88.372945,30.4,21-01-2018 02:46,Normal,Traffic,Street/Road,0
Abhimanyu,22.496185,88.37296833,58.6,21-01-2018 02:46,Normal,Traffic,Street/Road,0
Abhimanyu,22.49620833,88.37303167,58.6,21-01-2018 02:46,Normal,Traffic,Street/Road,0
Abhimanyu,22.49616167,88.37313,55.8,21-01-2018 02:46,Normal,Traffic,Street/Road,0
Abhimanyu,22.49615333,88.37323167,62.6,21-01-2018 02:46,Normal,Traffic,Street/Road,0
Abhimanyu,22.49621667,88.37330833,59.7,21-01-2018 02:46,Normal,Traffic,Street/Road,0
Abhimanyu,22.496285,88.373395,57.9,21-01-2018 02:46,Normal,Traffic,Street/Road,0
Abhimanyu,22.49636333,88.37346167,53.3,21-01-2018 02:46,Normal,Traffic,Street/Road,0
Abhimanyu,22.49643,88.37350333,50.8,21-01-2018 02:46,Normal,Traffic,Street/Road,0
Abhimanyu,22.49651,88.373575,52.6,21-01-2018 02:47,Normal,Traffic,Street/Road,0
Abhimanyu,22.496615,88.373635,57.2,21-01-2018 02:47,Normal,Traffic,Street/Road,0
Abhimanyu,22.49668333,88.373655,54,21-01-2018 02:47,Normal,Traffic,Street/Road,0
Abhimanyu,22.49673667,88.37367167,49.8,21-01-2018 02:47,Normal,Traffic,Street/Road,0
Abhimanyu,22.49681333,88.37370667,53.3,21-01-2018 02:47,Normal,Traffic,Street/Road,0
Abhimanyu,22.49690833,88.373735,55.6,21-01-2018 02:47,Normal,Traffic,Street/Road,0
Abhimanyu,22.49696333,88.37372333,51.1,21-01-2018 02:47,Normal,Traffic,Street/Road,0
Abhimanyu,22.49703833,88.37377167,58.3,21-01-2018 02:47,Normal,Traffic,Street/Road,0
Abhimanyu,22.49710833,88.37380167,57.4,21-01-2018 02:47,Normal,Traffic,Street/Road,0
Abhimanyu,22.49712833,88.37382167,46.4,21-01-2018 02:47,Normal,Traffic,Street/Road,0
Abhimanyu,22.497115,88.373865,46.3,21-01-2018 02:47,Normal,Traffic,Street/Road,0
Abhimanyu,22.49715667,88.37388667,49.1,21-01-2018 02:47,Normal,Traffic,Street/Road,0
Abhimanyu,22.497215,88.37389667,51.6,21-01-2018 02:48,Normal,Traffic,Street/Road,0
Abhimanyu,22.49722167,88.37392333,54.5,21-01-2018 02:48,Normal,Traffic,Street/Road,0
Abhimanyu,22.49722833,88.37395,58.5,21-01-2018 02:48,Normal,Traffic,Street/Road,0
Abhimanyu,22.49724,88.37393167,61,21-01-2018 02:48,Normal,Traffic,Street/Road,0
Abhimanyu,22.49728833,88.37398333,53.9,21-01-2018 02:48,Normal,Traffic,Street/Road,0
Abhimanyu,22.49732833,88.37404333,56.2,21-01-2018 02:48,Normal,Traffic,Street/Road,0
Abhimanyu,22.49736833,88.37410833,57.3,21-01-2018 02:48,Normal,Traffic,Street/Road,0
Abhimanyu,22.497395,88.37418,58.7,21-01-2018 02:48,Normal,Traffic,Street/Road,0
Abhimanyu,22.49741833,88.374215,57.5,21-01-2018 02:48,Normal,Traffic,Street/Road,0
Abhimanyu,22.49745167,88.37425,56.4,21-01-2018 02:48,Normal,Traffic,Street/Road,0
Abhimanyu,22.497515,88.37431333,59.4,21-01-2018 02:48,Normal,Traffic,Street/Road,0
Abhimanyu,22.49754333,88.37436167,60,21-01-2018 02:48,Normal,Traffic,Street/Road,0
Abhimanyu,22.497535,88.37442167,60.6,21-01-2018 02:49,Normal,Traffic,Street/Road,0
Abhimanyu,22.49756333,88.37444333,51.2,21-01-2018 02:49,Normal,Traffic,Street/Road,0
Abhimanyu,22.49759333,88.37446833,50.7,21-01-2018 02:49,Normal,Traffic,Street/Road,0
Abhimanyu,22.49765,88.374495,52.2,21-01-2018 02:49,Normal,Traffic,Street/Road,0
Abhimanyu,22.49770833,88.37453,51.6,21-01-2018 02:49,Normal,Traffic,Street/Road,0
Abhimanyu,22.49776167,88.37457167,49.1,21-01-2018 02:49,Normal,Traffic,Street/Road,0
Abhimanyu,22.49780667,88.37462,48.7,21-01-2018 02:49,Normal,Traffic,Street/Road,0
Abhimanyu,22.497845,88.37465333,42.9,21-01-2018 02:49,Normal,Traffic,Street/Road,0
Abhimanyu,22.49785167,88.37471,44.6,21-01-2018 02:49,Normal,Traffic,Street/Road,0
Abhimanyu,22.49787333,88.374765,41.3,21-01-2018 02:49,Normal,Traffic,Street/Road,0
Abhimanyu,22.49789667,88.37480667,42.5,21-01-2018 02:49,Normal,Traffic,Street/Road,0
Abhimanyu,22.49789667,88.37480667,51,21-01-2018 02:49,Normal,Traffic,Street/Road,0
Abhimanyu,22.49792,88.37492333,47.4,21-01-2018 02:50,Normal,Traffic,Street/Road,0
Abhimanyu,22.49789833,88.375005,58.4,21-01-2018 02:50,Normal,Traffic,Street/Road,0
Abhimanyu,22.49786167,88.375095,53.2,21-01-2018 02:50,Normal,Traffic,Street/Road,0
Abhimanyu,22.49784833,88.37514333,48.9,21-01-2018 02:50,Normal,Traffic,Street/Road,0
Abhimanyu,22.49783667,88.37518833,48.5,21-01-2018 02:50,Normal,Traffic,Street/Road,0
Abhimanyu,22.49783833,88.37523,49.3,21-01-2018 02:50,Normal,Traffic,Street/Road,0
Abhimanyu,22.49785167,88.3753,53.4,21-01-2018 02:50,Normal,Traffic,Street/Road,0
Abhimanyu,22.49788,88.37537,51.4,21-01-2018 02:50,Normal,Traffic,Street/Road,0
Abhimanyu,22.49783833,88.37545167,52.1,21-01-2018 02:50,Normal,Traffic,Street/Road,0
Abhimanyu,22.49778833,88.375525,47.7,21-01-2018 02:50,Normal,Traffic,Street/Road,0
Abhimanyu,22.49773,88.37560667,50.3,21-01-2018 02:50,Normal,Traffic,Street/Road,0
Abhimanyu,22.49769333,88.37573167,43.3,21-01-2018 02:50,Normal,Traffic,Street/Road,0
Abhimanyu,22.49774,88.37584167,45.7,21-01-2018 02:51,Normal,Traffic,Street/Road,0
Abhimanyu,22.49772833,88.37587667,48.4,21-01-2018 02:51,Normal,Traffic,Street/Road,0
Abhimanyu,22.49772333,88.37592333,45.9,21-01-2018 02:51,Normal,Traffic,Street/Road,0
Abhimanyu,22.497745,88.37595833,41,21-01-2018 02:51,Normal,Traffic,Street/Road,0
Abhimanyu,22.49774667,88.37608167,44.7,21-01-2018 02:51,Normal,Traffic,Street/Road,0
Abhimanyu,22.49774167,88.37617333,54.4,21-01-2018 02:51,Normal,Traffic,Street/Road,0
Abhimanyu,22.49771167,88.37626167,51.1,21-01-2018 02:51,Normal,Traffic,Street/Road,0
Abhimanyu,22.49764833,88.37634833,54.4,21-01-2018 02:51,Normal,Traffic,Street/Road,0
Abhimanyu,22.49758,88.37645333,58.5,21-01-2018 02:51,Normal,Traffic,Street/Road,0
Abhimanyu,22.49756167,88.37650667,52.3,21-01-2018 02:51,Normal,Traffic,Street/Road,0
Abhimanyu,22.49752333,88.37656667,46,21-01-2018 02:51,Normal,Traffic,Street/Road,0
Abhimanyu,22.49753667,88.376655,40.8,21-01-2018 02:51,Normal,Traffic,Street/Road,0
Abhimanyu,22.49751333,88.37668,41.5,21-01-2018 02:52,Normal,Traffic,Street/Road,0
Abhimanyu,22.49748833,88.376675,29.2,21-01-2018 02:52,Normal,Traffic,Street/Road,0
Abhimanyu,22.49745333,88.37680167,29.6,21-01-2018 02:52,Normal,Traffic,Street/Road,0
Abhimanyu,22.4974,88.37684167,32,21-01-2018 02:52,Normal,Traffic,Street/Road,0
Abhimanyu,22.497335,88.376905,33.7,21-01-2018 02:52,Normal,Traffic,Street/Road,0
Abhimanyu,22.4973,88.376975,35,21-01-2018 02:52,Normal,Traffic,Street/Road,0
Abhimanyu,22.49727833,88.37704667,38.9,21-01-2018 02:52,Normal,Traffic,Street/Road,0
Abhimanyu,22.49726667,88.37712667,39.8,21-01-2018 02:52,Normal,Traffic,Street/Road,0
Abhimanyu,22.49725833,88.37717333,38.2,21-01-2018 02:52,Normal,Traffic,Street/Road,0
Abhimanyu,22.49725667,88.377215,41.2,21-01-2018 02:52,Normal,Traffic,Street/Road,0
Abhimanyu,22.49726,88.37729,32.1,21-01-2018 02:52,Normal,Traffic,Street/Road,0
Abhimanyu,22.49722333,88.37734667,25.4,21-01-2018 02:52,Normal,Traffic,Street/Road,0
Abhimanyu,22.49720833,88.377405,26.4,21-01-2018 02:53,Normal,Traffic,Street/Road,0
Abhimanyu,22.497165,88.37752167,27.2,21-01-2018 02:53,Normal,Traffic,Street/Road,0
Abhimanyu,22.497145,88.37755333,33.4,21-01-2018 02:53,Normal,Traffic,Street/Road,0
Abhimanyu,22.49715667,88.37765167,41.1,21-01-2018 02:53,Normal,Traffic,Street/Road,0
Abhimanyu,22.49718167,88.37776667,40.5,21-01-2018 02:53,Normal,Traffic,Street/Road,0
Abhimanyu,22.49720333,88.37783667,39.3,21-01-2018 02:53,Normal,Traffic,Street/Road,0
Abhimanyu,22.49718667,88.377925,43,21-01-2018 02:53,Normal,Traffic,Street/Road,0
Abhimanyu,22.49722167,88.37800333,42.9,21-01-2018 02:53,Normal,Traffic,Street/Road,0
Abhimanyu,22.49725833,88.37808167,42.3,21-01-2018 02:53,Normal,Traffic,Street/Road,0
Abhimanyu,22.49731667,88.37817833,44.7,21-01-2018 02:53,Normal,Traffic,Street/Road,0
Abhimanyu,22.49735,88.378265,40.6,21-01-2018 02:53,Normal,Traffic,Street/Road,0
Abhimanyu,22.49741667,88.37834833,40.2,21-01-2018 02:53,Normal,Traffic,Street/Road,0
Abhimanyu,22.49743833,88.37845667,36.7,21-01-2018 02:54,Normal,Traffic,Street/Road,0
Abhimanyu,22.49746333,88.37852,33.1,21-01-2018 02:54,Normal,Traffic,Street/Road,0
Abhimanyu,22.49752,88.37853833,38.1,21-01-2018 02:54,Normal,Traffic,Street/Road,0
Abhimanyu,22.49757333,88.37861,40.6,21-01-2018 02:54,Normal,Traffic,Street/Road,0
Abhimanyu,22.49758,88.37869333,44.6,21-01-2018 02:54,Normal,Traffic,Street/Road,0
Abhimanyu,22.49759833,88.37880667,44.7,21-01-2018 02:54,Normal,Traffic,Street/Road,0
Abhimanyu,22.49760333,88.378925,38.5,21-01-2018 02:54,Normal,Traffic,Street/Road,0
Abhimanyu,22.49764167,88.37896667,33.8,21-01-2018 02:54,Normal,Traffic,Street/Road,0
Abhimanyu,22.497745,88.37900333,39.6,21-01-2018 02:54,Normal,Traffic,Street/Road,0
Abhimanyu,22.49774833,88.37908333,42.5,21-01-2018 02:54,Normal,Traffic,Street/Road,0
Abhimanyu,22.49778833,88.379155,40.6,21-01-2018 02:54,Normal,Traffic,Street/Road,0
Abhimanyu,22.49781333,88.37922667,43.2,21-01-2018 02:54,Normal,Traffic,Street/Road,0
Abhimanyu,22.49780333,88.37931,46.9,21-01-2018 02:55,Normal,Traffic,Street/Road,0
Abhimanyu,22.49784,88.379395,46.2,21-01-2018 02:55,Normal,Traffic,Street/Road,0
Abhimanyu,22.49782,88.37947333,45.1,21-01-2018 02:55,Normal,Traffic,Street/Road,0
Abhimanyu,22.497805,88.37950667,34.1,21-01-2018 02:55,Normal,Traffic,Street/Road,0
Abhimanyu,22.49782167,88.37960833,41.5,21-01-2018 02:55,Normal,Traffic,Street/Road,0
Abhimanyu,22.497885,88.379665,34.5,21-01-2018 02:55,Normal,Traffic,Street/Road,0
Abhimanyu,22.49794,88.37972167,30.1,21-01-2018 02:55,Normal,Traffic,Street/Road,0
Abhimanyu,22.49796333,88.37975667,34,21-01-2018 02:55,Normal,Traffic,Street/Road,0
Abhimanyu,22.49795833,88.37976833,33.7,21-01-2018 02:55,Normal,Traffic,Street/Road,0
Abhimanyu,22.497925,88.37976833,34.4,21-01-2018 02:55,Normal,Traffic,Street/Road,0
Abhimanyu,22.49792167,88.37980667,34.2,21-01-2018 02:55,Normal,Traffic,Street/Road,0
Abhimanyu,22.49791,88.37985,35.9,21-01-2018 02:55,Normal,Traffic,Street/Road,0
Abhimanyu,22.49790333,88.37990667,29.7,21-01-2018 02:56,Normal,Traffic,Street/Road,0
Abhimanyu,22.49791667,88.37995,32.9,21-01-2018 02:56,Normal,Traffic,Street/Road,0
Abhimanyu,22.49791667,88.379955,38.8,21-01-2018 02:56,Normal,Traffic,Street/Road,0
Abhimanyu,22.49791667,88.379955,39.7,21-01-2018 02:56,Normal,Traffic,Street/Road,0
Abhimanyu,22.49787833,88.38007667,41.8,21-01-2018 02:56,Normal,Traffic,Street/Road,0
Abhimanyu,22.497915,88.38012333,43.6,21-01-2018 02:56,Normal,Traffic,Street/Road,0
Abhimanyu,22.49794667,88.38018,35.6,21-01-2018 02:56,Normal,Traffic,Street/Road,0
Abhimanyu,22.49793333,88.38025167,39.6,21-01-2018 02:56,Normal,Traffic,Street/Road,0
Abhimanyu,22.49792333,88.38032167,37.2,21-01-2018 02:56,Normal,Traffic,Street/Road,0
Abhimanyu,22.49790667,88.380345,38.2,21-01-2018 02:56,Normal,Traffic,Street/Road,0
Abhimanyu,22.49790667,88.380345,32.5,21-01-2018 02:56,Normal,Traffic,Street/Road,0
Abhimanyu,22.497865,88.38049667,31.7,21-01-2018 02:56,Normal,Traffic,Street/Road,0
Abhimanyu,22.49786667,88.380575,33,21-01-2018 02:57,Normal,Traffic,Street/Road,0
Abhimanyu,22.497875,88.38060333,33.2,21-01-2018 02:57,Normal,Traffic,Street/Road,0
Abhimanyu,22.497895,88.38066,30.9,21-01-2018 02:57,Normal,Traffic,Street/Road,0
Abhimanyu,22.49791167,88.3807,36.9,21-01-2018 02:57,Normal,Traffic,Street/Road,0
Abhimanyu,22.49787667,88.380795,36.9,21-01-2018 02:57,Normal,Traffic,Street/Road,0
Abhimanyu,22.49788333,88.38086167,36.3,21-01-2018 02:57,Normal,Traffic,Street/Road,0
Abhimanyu,22.4979,88.38091333,38.7,21-01-2018 02:57,Normal,Traffic,Street/Road,0
Abhimanyu,22.49790833,88.380995,38.3,21-01-2018 02:57,Normal,Traffic,Street/Road,0
Abhimanyu,22.49788167,88.38110667,37.7,21-01-2018 02:57,Normal,Traffic,Street/Road,0
Abhimanyu,22.49790333,88.38121167,44.1,21-01-2018 02:57,Normal,Traffic,Street/Road,0
Abhimanyu,22.49796,88.38132833,44.3,21-01-2018 02:57,Normal,Traffic,Street/Road,0
Abhimanyu,22.49802333,88.38144,39.6,21-01-2018 02:57,Normal,Traffic,Street/Road,0
Abhimanyu,22.49802167,88.381585,39.2,21-01-2018 02:58,Normal,Traffic,Street/Road,0
Abhimanyu,22.498025,88.38170667,38,21-01-2018 02:58,Normal,Traffic,Street/Road,0
Abhimanyu,22.49804667,88.38181,38.9,21-01-2018 02:58,Normal,Traffic,Street/Road,0
Abhimanyu,22.49805333,88.38191667,41,21-01-2018 02:58,Normal,Traffic,Street/Road,0
Abhimanyu,22.49807667,88.38202667,42.2,21-01-2018 02:58,Normal,Traffic,Street/Road,0
Abhimanyu,22.49806333,88.38207333,40.4,21-01-2018 02:58,Normal,Traffic,Street/Road,0
Abhimanyu,22.49808167,88.38214,45.7,21-01-2018 02:58,Normal,Traffic,Street/Road,0
Abhimanyu,22.49810833,88.38222333,46.4,21-01-2018 02:58,Normal,Traffic,Street/Road,0
Abhimanyu,22.49816,88.38232667,39.6,21-01-2018 02:58,Normal,Traffic,Street/Road,0
Abhimanyu,22.498155,88.38243167,38.4,21-01-2018 02:58,Normal,Traffic,Street/Road,0
Abhimanyu,22.49824667,88.38248667,40.4,21-01-2018 02:58,Normal,Traffic,Street/Road,0
Abhimanyu,22.49825,88.38249667,36.7,21-01-2018 02:58,Normal,Traffic,Street/Road,0
Abhimanyu,22.49828167,88.38257333,38.2,21-01-2018 02:59,Normal,Traffic,Street/Road,0
Abhimanyu,22.49832167,88.38257833,44.1,21-01-2018 02:59,Normal,Traffic,Street/Road,0
Abhimanyu,22.49834667,88.38262167,44.8,21-01-2018 02:59,Normal,Traffic,Street/Road,0
Abhimanyu,22.498365,88.38268833,36.9,21-01-2018 02:59,Normal,Traffic,Street/Road,0
Abhimanyu,22.49839833,88.38273667,31.8,21-01-2018 02:59,Normal,Traffic,Street/Road,0
Abhimanyu,22.49841667,88.382775,39,21-01-2018 02:59,Normal,Traffic,Street/Road,0
Abhimanyu,22.49841167,88.38283833,39.9,21-01-2018 02:59,Normal,Traffic,Street/Road,0
Abhimanyu,22.49845667,88.38290333,40.2,21-01-2018 02:59,Normal,Traffic,Street/Road,0
Abhimanyu,22.49846667,88.38299333,38.1,21-01-2018 02:59,Normal,Traffic,Street/Road,0
Abhimanyu,22.49850667,88.383075,37.9,21-01-2018 02:59,Normal,Traffic,Street/Road,0
Abhimanyu,22.49855667,88.383155,42.2,21-01-2018 02:59,Normal,Traffic,Street/Road,0
Abhimanyu,22.49855167,88.38323667,35.9,21-01-2018 02:59,Normal,Traffic,Street/Road,0
Abhimanyu,22.49856333,88.38328167,39.3,21-01-2018 03:00,Normal,Traffic,Street/Road,0
Abhimanyu,22.49856333,88.38331833,42.2,21-01-2018 03:00,Normal,Traffic,Street/Road,0
Abhimanyu,22.49869833,88.383435,64.4,22-01-2018 02:00,Normal,Traffic,Street/Road,0
Abhimanyu,22.49869667,88.38347667,66.6,22-01-2018 02:00,Normal,Traffic,Street/Road,0
Abhimanyu,22.498745,88.38351333,65,22-01-2018 02:00,Normal,Traffic,Street/Road,0
Abhimanyu,22.49877167,88.38361,67.1,22-01-2018 02:00,Normal,Traffic,Street/Road,0
Abhimanyu,22.49876,88.38367667,62.5,22-01-2018 02:00,Normal,Traffic,Street/Road,0
Abhimanyu,22.498785,88.38369,60,22-01-2018 02:00,Normal,Traffic,Street/Road,0
Abhimanyu,22.49878,88.38369167,60.3,22-01-2018 02:00,Normal,Traffic,Street/Road,0
Abhimanyu,22.49883167,88.38371333,64.2,22-01-2018 02:00,Normal,Traffic,Street/Road,0
Abhimanyu,22.49892333,88.38377833,66.1,22-01-2018 02:00,Normal,Traffic,Street/Road,0
Abhimanyu,22.49904333,88.38383167,68.1,22-01-2018 02:00,Normal,Traffic,Street/Road,0
Abhimanyu,22.499155,88.38385333,69.1,22-01-2018 02:01,Normal,Traffic,Street/Road,0
Abhimanyu,22.49924,88.38387167,69.6,22-01-2018 02:01,Normal,Traffic,Street/Road,0
Abhimanyu,22.49926833,88.38390167,60.8,22-01-2018 02:01,Normal,Traffic,Street/Road,0
