Latitude,Longitude,Noise(dB),TimeStamp,tolerance_level,noise_category,region_category
22.50505667,88.40057833,63,10/14/18 2:19,Normal,Traffic,Street/Road
22.50506,88.40057167,62,10/14/18 2:19,Normal,Traffic,Street/Road
22.50506,88.40057167,62.2,10/14/18 2:19,Normal,Traffic,Street/Road
22.50506,88.40057167,62.6,10/14/18 2:19,Normal,Traffic,Street/Road
22.50506,88.40057167,61.3,10/14/18 2:19,Normal,Traffic,Street/Road
22.50506,88.40057167,62.7,10/14/18 2:19,Normal,Traffic,Street/Road
22.505125,88.40047167,62.4,10/14/18 2:19,Normal,Traffic,Street/Road
22.505125,88.40047167,64.7,10/14/18 2:19,Normal,Traffic,Street/Road
22.50512833,88.400465,60.4,10/14/18 2:19,Normal,Traffic,Street/Road
22.50512833,88.400465,57.9,10/14/18 2:20,Normal,Traffic,Street/Road
22.505125,88.400485,60.1,10/14/18 2:20,Normal,Traffic,Street/Road
22.50508667,88.40052167,62.7,10/14/18 2:20,Normal,Traffic,Street/Road
22.50508333,88.40051333,63.3,10/14/18 2:20,Normal,Traffic,Street/Road
22.50507833,88.40052167,65.3,10/14/18 2:20,Normal,Traffic,Street/Road
22.50507333,88.40052167,60.6,10/14/18 2:20,Normal,Traffic,Street/Road
22.50507333,88.40052167,64,10/14/18 2:20,Normal,Traffic,Street/Road
22.50507333,88.40052167,59.8,10/14/18 2:20,Normal,Traffic,Street/Road
22.50501,88.40051333,60.7,10/14/18 2:20,Normal,Traffic,Street/Road
22.504975,88.40052667,60.1,10/14/18 2:20,Normal,Traffic,Street/Road
22.50493,88.400495,63.1,10/14/18 2:20,Normal,Traffic,Street/Road
22.50488167,88.400465,63.9,10/14/18 2:20,Normal,Traffic,Street/Road
22.50482667,88.40041833,64.6,10/14/18 2:21,Normal,Traffic,Street/Road
22.50476667,88.40043167,62.1,10/14/18 2:21,Normal,Traffic,Street/Road
22.50468833,88.40045833,60.5,10/14/18 2:21,Normal,Traffic,Street/Road
22.50461667,88.400415,59.8,10/14/18 2:21,Normal,Traffic,Street/Road
22.50459667,88.40038,64.3,10/14/18 2:21,Normal,Traffic,Street/Road
22.50458667,88.40035333,67.2,10/14/18 2:21,Normal,Traffic,Street/Road
22.50458833,88.40029333,67.7,10/14/18 2:21,Normal,Traffic,Street/Road
22.50458333,88.40022167,68.5,10/14/18 2:21,Normal,Traffic,Street/Road
22.50459667,88.40014833,65.4,10/14/18 2:21,Normal,Traffic,Street/Road
22.50462167,88.40007333,62.2,10/14/18 2:21,Normal,Traffic,Street/Road
22.50462167,88.40004667,66.3,10/14/18 2:21,Normal,Traffic,Street/Road
22.50457,88.40004667,65.1,10/14/18 2:21,Normal,Traffic,Street/Road
22.50458333,88.39998333,61.3,10/14/18 2:22,Normal,Traffic,Street/Road
22.50458667,88.39989667,62.7,10/14/18 2:22,Normal,Traffic,Street/Road
22.50458667,88.39981167,60.8,10/14/18 2:22,Normal,Traffic,Street/Road
22.50457,88.39973833,59,10/14/18 2:22,Normal,Traffic,Street/Road
22.50448,88.39967333,60,10/14/18 2:22,Normal,Traffic,Street/Road
22.504535,88.39951833,56.7,10/14/18 2:22,Normal,Traffic,Street/Road
22.50454833,88.39944167,57.7,10/14/18 2:22,Normal,Traffic,Street/Road
22.50454333,88.39937833,57.3,10/14/18 2:22,Normal,Traffic,Street/Road
22.50452833,88.39933667,60.5,10/14/18 2:22,Normal,Traffic,Street/Road
22.50448167,88.39925833,64,10/14/18 2:22,Normal,Traffic,Street/Road
22.50450833,88.39916,64.8,10/14/18 2:22,Normal,Traffic,Street/Road
22.50452,88.39913667,63.4,10/14/18 2:22,Normal,Traffic,Street/Road
22.50451,88.39914667,64.6,10/14/18 2:23,Normal,Traffic,Street/Road
22.50451,88.39914667,63.8,10/14/18 2:23,Normal,Traffic,Street/Road
22.50457333,88.39906333,62.6,10/14/18 2:23,Normal,Traffic,Street/Road
22.50449333,88.39909,66.1,10/14/18 2:23,Normal,Traffic,Street/Road
22.50449667,88.39907,62.2,10/14/18 2:23,Normal,Traffic,Street/Road
22.50447833,88.39902,60.8,10/14/18 2:23,Normal,Traffic,Street/Road
22.504455,88.39892833,61.4,10/14/18 2:23,Normal,Traffic,Street/Road
22.50444667,88.398925,65.5,10/14/18 2:23,Normal,Traffic,Street/Road
22.50443,88.39894,65.1,10/14/18 2:23,Normal,Traffic,Street/Road
22.504435,88.39894833,65.1,10/14/18 2:23,Normal,Traffic,Street/Road
22.50445167,88.39895333,66.6,10/14/18 2:23,Normal,Traffic,Street/Road
22.50445833,88.39895333,65.7,10/14/18 2:23,Normal,Traffic,Street/Road
22.504465,88.39894833,64.6,10/14/18 2:24,Normal,Traffic,Street/Road
22.50443167,88.398975,63.7,10/14/18 2:24,Normal,Traffic,Street/Road
22.50442167,88.39888167,58.7,10/14/18 2:24,Normal,Traffic,Street/Road
22.50444833,88.39874167,65.1,10/14/18 2:24,Normal,Traffic,Street/Road
22.50443667,88.39871,61.9,10/14/18 2:24,Normal,Traffic,Street/Road
22.50444167,88.39866667,62.9,10/14/18 2:24,Normal,Traffic,Street/Road
22.504435,88.398655,63,10/14/18 2:24,Normal,Traffic,Street/Road
22.50440667,88.398575,67,10/14/18 2:24,Normal,Traffic,Street/Road
22.50441167,88.398525,65.6,10/14/18 2:24,Normal,Traffic,Street/Road
22.50446167,88.39843833,67.5,10/14/18 2:24,Normal,Traffic,Street/Road
22.50447833,88.39841833,65.2,10/14/18 2:24,Normal,Traffic,Street/Road
22.50444333,88.39834833,67.7,10/14/18 2:24,Normal,Traffic,Street/Road
22.504385,88.39831,66.5,10/14/18 2:25,Normal,Traffic,Street/Road
22.50435,88.39828833,65.6,10/14/18 2:25,Normal,Traffic,Street/Road
22.504315,88.39827333,65.1,10/14/18 2:25,Normal,Traffic,Street/Road
22.50424667,88.39822833,61.8,10/14/18 2:25,Normal,Traffic,Street/Road
22.50419,88.39818333,59.7,10/14/18 2:25,Normal,Traffic,Street/Road
22.50421,88.39818333,60.4,10/14/18 2:25,Normal,Traffic,Street/Road
22.50422,88.398165,61.7,10/14/18 2:25,Normal,Traffic,Street/Road
22.504195,88.398145,68.2,10/14/18 2:25,Normal,Traffic,Street/Road
22.50410167,88.39806167,64.4,10/14/18 2:25,Normal,Traffic,Street/Road
22.50405667,88.398,64.7,10/14/18 2:25,Normal,Traffic,Street/Road
22.50403833,88.39794,59.6,10/14/18 2:25,Normal,Traffic,Street/Road
22.50400833,88.397915,58.1,10/14/18 2:25,Normal,Traffic,Street/Road
22.50398833,88.39789667,57.8,10/14/18 2:26,Normal,Traffic,Street/Road
22.503965,88.39780667,61.8,10/14/18 2:26,Normal,Traffic,Street/Road
22.50395,88.397745,57.5,10/14/18 2:26,Normal,Traffic,Street/Road
22.50391667,88.39765167,58.5,10/14/18 2:26,Normal,Traffic,Street/Road
22.50388167,88.39761833,57.6,10/14/18 2:26,Normal,Traffic,Street/Road
22.503865,88.39758167,60.4,10/14/18 2:26,Normal,Traffic,Street/Road
22.50383167,88.39750333,60,10/14/18 2:26,Normal,Traffic,Street/Road
22.50381667,88.39739667,57,10/14/18 2:26,Normal,Traffic,Street/Road
22.50380667,88.39730667,59.4,10/14/18 2:26,Normal,Traffic,Street/Road
22.50374833,88.39728333,62.1,10/14/18 2:26,Normal,Traffic,Street/Road
22.50372833,88.39719667,60.3,10/14/18 2:26,Normal,Traffic,Street/Road
22.503785,88.39713833,63.3,10/14/18 2:26,Normal,Traffic,Street/Road
22.503825,88.39706833,66.3,10/14/18 2:27,Normal,Traffic,Street/Road
22.50378667,88.39708833,59.5,10/14/18 2:27,Normal,Traffic,Street/Road
22.50377833,88.39707167,59.6,10/14/18 2:27,Normal,Traffic,Street/Road
22.50380833,88.39704333,60.7,10/14/18 2:27,Normal,Traffic,Street/Road
22.50379833,88.39697667,54.5,10/14/18 2:27,Normal,Traffic,Street/Road
22.50379833,88.39692167,60,10/14/18 2:27,Normal,Traffic,Street/Road
22.50379667,88.39683333,59.9,10/14/18 2:27,Normal,Traffic,Street/Road
22.50374333,88.39681333,55.5,10/14/18 2:27,Normal,Traffic,Street/Road
22.50365,88.396785,57.3,10/14/18 2:27,Normal,Traffic,Street/Road
22.50359167,88.39669333,52.2,10/14/18 2:27,Normal,Traffic,Street/Road
22.50359667,88.39655333,59.7,10/14/18 2:27,Normal,Traffic,Street/Road
22.50357667,88.396555,62,10/14/18 2:27,Normal,Traffic,Street/Road
22.50349833,88.39651333,62.1,10/14/18 2:28,Normal,Traffic,Street/Road
22.50354,88.39644,64.9,10/14/18 2:28,Normal,Traffic,Street/Road
22.50349667,88.396365,63,10/14/18 2:28,Normal,Traffic,Street/Road
22.50343333,88.39624833,64.9,10/14/18 2:28,Normal,Traffic,Street/Road
22.50342333,88.39625167,66,10/14/18 2:28,Normal,Traffic,Street/Road
22.50332833,88.39621,64.7,10/14/18 2:28,Normal,Traffic,Street/Road
22.50336,88.39623167,53.4,10/14/18 2:28,Normal,Traffic,Street/Road
22.503365,88.39611667,56.8,10/14/18 2:28,Normal,Traffic,Street/Road
22.50337667,88.39611333,58.6,10/14/18 2:28,Normal,Traffic,Street/Road
22.503305,88.39608667,61.8,10/14/18 2:28,Normal,Traffic,Street/Road
22.50327667,88.396125,63.1,10/14/18 2:28,Normal,Traffic,Street/Road
22.50323667,88.396145,63.8,10/14/18 2:28,Normal,Traffic,Street/Road
22.50321833,88.39613667,66.2,10/14/18 2:29,Normal,Traffic,Street/Road
22.50317833,88.39609833,66.3,10/14/18 2:29,Normal,Traffic,Street/Road
22.50311833,88.39602167,65.2,10/14/18 2:29,Normal,Traffic,Street/Road
22.50308667,88.39593667,68.9,10/14/18 2:29,Normal,Traffic,Street/Road
22.50309833,88.395915,68.2,10/14/18 2:29,Normal,Traffic,Street/Road
22.50313667,88.39585333,68.8,10/14/18 2:29,Normal,Traffic,Street/Road
22.50311667,88.39587667,72.4,10/14/18 2:29,Normal,Traffic,Street/Road
22.50309,88.39577,70.1,10/14/18 2:29,Normal,Traffic,Street/Road
22.50305167,88.39575167,73,10/14/18 2:29,Normal,Traffic,Street/Road
22.50303167,88.39570833,70,10/14/18 2:29,Normal,Traffic,Street/Road
22.50298,88.395655,65.4,10/14/18 2:29,Normal,Traffic,Street/Road
22.50294167,88.39557667,68,10/14/18 2:30,Normal,Traffic,Street/Road
22.50293,88.3955,66.6,10/14/18 2:30,Normal,Traffic,Street/Road
22.50292667,88.3954,66.7,10/14/18 2:30,Normal,Traffic,Street/Road
22.50289667,88.39534333,65.7,10/14/18 2:30,Normal,Traffic,Street/Road
22.50289667,88.395265,66.3,10/14/18 2:30,Normal,Traffic,Street/Road
22.50289167,88.39522667,66.5,10/14/18 2:30,Normal,Traffic,Street/Road
22.50285,88.39513,68,10/14/18 2:30,Normal,Traffic,Street/Road
22.50285667,88.39512,63.3,10/14/18 2:30,Normal,Traffic,Street/Road
22.50284667,88.39502667,61.7,10/14/18 2:30,Normal,Traffic,Street/Road
22.50286833,88.39499167,61.7,10/14/18 2:30,Normal,Traffic,Street/Road
22.50291333,88.39496,65.4,10/14/18 2:30,Normal,Traffic,Street/Road
22.502965,88.39499333,67,10/14/18 2:30,Normal,Traffic,Street/Road
22.50296667,88.395055,61.5,10/14/18 2:31,Normal,Traffic,Street/Road
22.50278167,88.39485333,62.3,10/14/18 2:31,Normal,Traffic,Street/Road
22.5028,88.394765,63.7,10/14/18 2:31,Normal,Traffic,Street/Road
22.502795,88.39476667,56,10/14/18 2:31,Normal,Traffic,Street/Road
22.502795,88.39476667,60.1,10/14/18 2:31,Normal,Traffic,Street/Road
22.50281833,88.39471,60.9,10/14/18 2:31,Normal,Traffic,Street/Road
22.5028,88.39470333,58,10/14/18 2:31,Normal,Traffic,Street/Road
22.502765,88.39460667,59.2,10/14/18 2:31,Normal,Traffic,Street/Road
22.50274167,88.39460333,60.3,10/14/18 2:31,Normal,Traffic,Street/Road
22.50271167,88.39452667,61.2,10/14/18 2:31,Normal,Traffic,Street/Road
22.50270667,88.394505,64.3,10/14/18 2:31,Normal,Traffic,Street/Road
22.50270333,88.39439333,64.1,10/14/18 2:31,Normal,Traffic,Street/Road
22.5027,88.39437333,63.7,10/14/18 2:32,Normal,Traffic,Street/Road
22.50268167,88.39423667,64.5,10/14/18 2:32,Normal,Traffic,Street/Road
22.50267,88.39413833,66.7,10/14/18 2:32,Normal,Traffic,Street/Road
22.502695,88.39405833,66.3,10/14/18 2:32,Normal,Traffic,Street/Road
22.50270333,88.394015,65.3,10/14/18 2:32,Normal,Traffic,Street/Road
22.50270833,88.39394167,62.4,10/14/18 2:32,Normal,Traffic,Street/Road
22.50272333,88.39394,61.2,10/14/18 2:32,Normal,Traffic,Street/Road
22.50270167,88.39382333,59.8,10/14/18 2:32,Normal,Traffic,Street/Road
22.50267667,88.39382333,62,10/14/18 2:32,Normal,Traffic,Street/Road
22.50265,88.39372667,61.2,10/14/18 2:32,Normal,Traffic,Street/Road
22.50265333,88.39368667,59.4,10/14/18 2:32,Normal,Traffic,Street/Road
22.50265167,88.39360833,65.8,10/14/18 2:32,Normal,Traffic,Street/Road
22.502665,88.39357,65.8,10/14/18 2:33,Normal,Traffic,Street/Road
22.502635,88.39344667,67.6,10/14/18 2:33,Normal,Traffic,Street/Road
22.50262,88.39345167,66.4,10/14/18 2:33,Normal,Traffic,Street/Road
22.50259333,88.393315,65.4,10/14/18 2:33,Normal,Traffic,Street/Road
22.502595,88.39331833,64.5,10/14/18 2:33,Normal,Traffic,Street/Road
22.50257,88.393215,60.3,10/14/18 2:33,Normal,Traffic,Street/Road
22.50254833,88.39317833,61.4,10/14/18 2:33,Normal,Traffic,Street/Road
22.50253,88.393125,67.2,10/14/18 2:33,Normal,Traffic,Street/Road
22.50255167,88.393065,63.1,10/14/18 2:33,Normal,Traffic,Street/Road
22.50253333,88.39303833,60.1,10/14/18 2:33,Normal,Traffic,Street/Road
22.50255167,88.39293833,61.1,10/14/18 2:33,Normal,Traffic,Street/Road
22.502565,88.39289667,61.8,10/14/18 2:33,Normal,Traffic,Street/Road
22.50256667,88.39284833,58.9,10/14/18 2:34,Normal,Traffic,Street/Road
22.50257333,88.392825,59.2,10/14/18 2:34,Normal,Traffic,Street/Road
22.50257333,88.392825,67.1,10/14/18 2:34,Normal,Traffic,Street/Road
22.50257833,88.39271667,61.6,10/14/18 2:34,Normal,Traffic,Street/Road
22.50256167,88.39264667,59.5,10/14/18 2:34,Normal,Traffic,Street/Road
22.50255333,88.39257167,65.1,10/14/18 2:34,Normal,Traffic,Street/Road
22.50255,88.39250167,62,10/14/18 2:34,Normal,Traffic,Street/Road
22.50255667,88.39239667,62.9,10/14/18 2:34,Normal,Traffic,Street/Road
22.50255667,88.39239167,65.3,10/14/18 2:34,Normal,Traffic,Street/Road
22.50253667,88.39232833,68.7,10/14/18 2:34,Normal,Traffic,Street/Road
22.502535,88.39232167,71.8,10/14/18 2:34,Normal,Traffic,Street/Road
22.50255667,88.39221667,63.8,10/14/18 2:34,Normal,Traffic,Street/Road
22.50253,88.392035,61.2,10/14/18 2:35,Normal,Traffic,Street/Road
22.50251,88.39198333,62.5,10/14/18 2:35,Normal,Traffic,Street/Road
22.5025,88.39194667,63.1,10/14/18 2:35,Normal,Traffic,Street/Road
22.50253,88.39194,65.9,10/14/18 2:35,Normal,Traffic,Street/Road
22.50251333,88.391995,66.3,10/14/18 2:35,Normal,Traffic,Street/Road
22.50251833,88.392065,64.4,10/14/18 2:35,Normal,Traffic,Street/Road
22.50253167,88.39202833,66.2,10/14/18 2:35,Normal,Traffic,Street/Road
22.50252833,88.39192167,65.2,10/14/18 2:35,Normal,Traffic,Street/Road
22.502485,88.391965,68.4,10/14/18 2:35,Normal,Traffic,Street/Road
22.50245667,88.39199833,71.9,10/14/18 2:35,Normal,Traffic,Street/Road
22.50241,88.392,71.2,10/14/18 2:35,Normal,Traffic,Street/Road
22.50243167,88.39202667,68.7,10/14/18 2:36,Normal,Traffic,Street/Road
22.50250667,88.392075,67.4,10/14/18 2:36,Normal,Traffic,Street/Road
22.50255167,88.39217333,71.7,10/14/18 2:36,Normal,Traffic,Street/Road
22.502525,88.39209167,62.5,10/14/18 2:43,Normal,Traffic,Street/Road
22.502595,88.39197167,60.1,10/14/18 2:43,Normal,Traffic,Street/Road
22.50257333,88.39197167,62.6,10/14/18 2:43,Normal,Traffic,Street/Road
22.50255333,88.39189167,65.5,10/14/18 2:43,Normal,Traffic,Street/Road
22.502525,88.39181667,59.7,10/14/18 2:44,Normal,Traffic,Street/Road
22.50252167,88.39177833,65.1,10/14/18 2:44,Normal,Traffic,Street/Road
22.502505,88.39169,64.3,10/14/18 2:44,Normal,Traffic,Street/Road
22.50250167,88.39166167,59.8,10/14/18 2:44,Normal,Traffic,Street/Road
22.50249167,88.39159167,64.6,10/14/18 2:44,Normal,Traffic,Street/Road
22.50245167,88.391535,57.3,10/14/18 2:44,Normal,Traffic,Street/Road
22.50244833,88.39151333,58.1,10/14/18 2:44,Normal,Traffic,Street/Road
22.50244833,88.39137833,64.4,10/14/18 2:44,Normal,Traffic,Street/Road
22.50244333,88.39133167,63.2,10/14/18 2:44,Normal,Traffic,Street/Road
22.50246,88.39129167,63.7,10/14/18 2:44,Normal,Traffic,Street/Road
22.50244667,88.3913,68.3,10/14/18 2:44,Normal,Traffic,Street/Road
22.50244167,88.39123167,61.3,10/14/18 2:44,Normal,Traffic,Street/Road
22.50242833,88.39115,58.8,10/14/18 2:45,Normal,Traffic,Street/Road
22.50244167,88.391095,56,10/14/18 2:45,Normal,Traffic,Street/Road
22.50243667,88.39104833,55.2,10/14/18 2:45,Normal,Traffic,Street/Road
22.50242333,88.39100833,56.7,10/14/18 2:45,Normal,Traffic,Street/Road
22.502415,88.39100167,61.2,10/14/18 2:45,Normal,Traffic,Street/Road
22.50242333,88.39098667,59.8,10/14/18 2:45,Normal,Traffic,Street/Road
22.50246667,88.39093167,60.1,10/14/18 2:45,Normal,Traffic,Street/Road
22.50244333,88.39094,63.4,10/14/18 2:45,Normal,Traffic,Street/Road
22.502375,88.39094,64.2,10/14/18 2:45,Normal,Traffic,Street/Road
22.50236333,88.39080167,57.2,10/14/18 2:45,Normal,Traffic,Street/Road
22.50238333,88.39073167,60.3,10/14/18 2:45,Normal,Traffic,Street/Road
22.50237833,88.39063667,57.4,10/14/18 2:46,Normal,Traffic,Street/Road
22.50239333,88.390555,66.1,10/14/18 2:46,Normal,Traffic,Street/Road
22.50238333,88.39050667,61.3,10/14/18 2:46,Normal,Traffic,Street/Road
22.50237833,88.39042,65,10/14/18 2:46,Normal,Traffic,Street/Road
22.50237,88.39039167,62.1,10/14/18 2:46,Normal,Traffic,Street/Road
22.50235667,88.390375,61.7,10/14/18 2:46,Normal,Traffic,Street/Road
22.50237167,88.39030167,60.9,10/14/18 2:46,Normal,Traffic,Street/Road
22.502355,88.39025833,57.4,10/14/18 2:46,Normal,Traffic,Street/Road
22.50233833,88.39014833,55,10/14/18 2:46,Normal,Traffic,Street/Road
22.50233667,88.39008667,60,10/14/18 2:46,Normal,Traffic,Street/Road
22.50233667,88.390065,63.3,10/14/18 2:46,Normal,Traffic,Street/Road
22.50232333,88.38997,62.1,10/14/18 2:46,Normal,Traffic,Street/Road
22.50231,88.38994,60.5,10/14/18 2:47,Normal,Traffic,Street/Road
22.50232333,88.38980833,60.7,10/14/18 2:47,Normal,Traffic,Street/Road
22.50231333,88.38982,57.8,10/14/18 2:47,Normal,Traffic,Street/Road
22.50231333,88.3897,61.4,10/14/18 2:47,Normal,Traffic,Street/Road
22.50230667,88.38966667,64.1,10/14/18 2:47,Normal,Traffic,Street/Road
22.50229333,88.389625,61.8,10/14/18 2:47,Normal,Traffic,Street/Road
22.50227167,88.38960667,61.8,10/14/18 2:47,Normal,Traffic,Street/Road
22.50226833,88.38951333,58.6,10/14/18 2:47,Normal,Traffic,Street/Road
22.50227833,88.38943833,57.5,10/14/18 2:47,Normal,Traffic,Street/Road
22.502275,88.38938333,58.2,10/14/18 2:47,Normal,Traffic,Street/Road
22.502285,88.38932333,57.2,10/14/18 2:47,Normal,Traffic,Street/Road
22.50230167,88.38925,55.3,10/14/18 2:47,Normal,Traffic,Street/Road
22.50231333,88.38920833,62.3,10/14/18 2:48,Normal,Traffic,Street/Road
22.50227833,88.38913333,58.6,10/14/18 2:48,Normal,Traffic,Street/Road
22.50226,88.38911667,54.8,10/14/18 2:48,Normal,Traffic,Street/Road
22.50227167,88.38899667,60.2,10/14/18 2:48,Normal,Traffic,Street/Road
22.50227833,88.38897,57.4,10/14/18 2:48,Normal,Traffic,Street/Road
22.50227333,88.38885,62.3,10/14/18 2:48,Normal,Traffic,Street/Road
22.50225333,88.38885167,63.7,10/14/18 2:48,Normal,Traffic,Street/Road
22.50224167,88.38885667,64.8,10/14/18 2:48,Normal,Traffic,Street/Road
22.50224333,88.38880167,62,10/14/18 2:48,Normal,Traffic,Street/Road
22.50224333,88.38872,64.1,10/14/18 2:48,Normal,Traffic,Street/Road
22.50224167,88.38869833,59.5,10/14/18 2:48,Normal,Traffic,Street/Road
22.50225,88.388695,64.9,10/14/18 2:48,Normal,Traffic,Street/Road
22.50225167,88.38865,64.6,10/14/18 2:49,Normal,Traffic,Street/Road
22.50225833,88.38859167,62.4,10/14/18 2:49,Normal,Traffic,Street/Road
22.50221333,88.38854667,61.1,10/14/18 2:49,Normal,Traffic,Street/Road
22.50219167,88.38851667,62,10/14/18 2:49,Normal,Traffic,Street/Road
22.50219167,88.388445,65,10/14/18 2:49,Normal,Traffic,Street/Road
22.502175,88.38840167,60,10/14/18 2:49,Normal,Traffic,Street/Road
22.50216167,88.38836833,64.2,10/14/18 2:49,Normal,Traffic,Street/Road
22.502155,88.38834833,65,10/14/18 2:49,Normal,Traffic,Street/Road
22.502135,88.38826333,65.1,10/14/18 2:49,Normal,Traffic,Street/Road
22.50215167,88.38812167,63.5,10/14/18 2:49,Normal,Traffic,Street/Road
22.50214,88.38807167,64.6,10/14/18 2:49,Normal,Traffic,Street/Road
22.50213667,88.38795833,59.9,10/14/18 2:49,Normal,Traffic,Street/Road
22.50211833,88.387955,57.8,10/14/18 2:50,Normal,Traffic,Street/Road
22.50214167,88.38779167,57.7,10/14/18 2:50,Normal,Traffic,Street/Road
22.50213833,88.38773,62.2,10/14/18 2:50,Normal,Traffic,Street/Road
22.50210333,88.38769333,66.9,10/14/18 2:50,Normal,Traffic,Street/Road
22.50206667,88.387675,66.1,10/14/18 2:50,Normal,Traffic,Street/Road
22.502115,88.387555,64.1,10/14/18 2:50,Normal,Traffic,Street/Road
22.50213333,88.38747,62.6,10/14/18 2:50,Normal,Traffic,Street/Road
22.5021,88.38745667,59,10/14/18 2:50,Normal,Traffic,Street/Road
22.50212167,88.38738667,64,10/14/18 2:50,Normal,Traffic,Street/Road
22.50213333,88.38737,62,10/14/18 2:50,Normal,Traffic,Street/Road
22.502135,88.38730333,59.2,10/14/18 2:50,Normal,Traffic,Street/Road
22.50213,88.38724833,64.6,10/14/18 2:50,Normal,Traffic,Street/Road
22.502115,88.38720833,66.7,10/14/18 2:51,Normal,Traffic,Street/Road
22.50213333,88.38717167,64.7,10/14/18 2:51,Normal,Traffic,Street/Road
22.50213667,88.38710667,65.2,10/14/18 2:51,Normal,Traffic,Street/Road
22.50216167,88.38704833,57.9,10/14/18 2:51,Normal,Traffic,Street/Road
22.50218,88.38694,66.1,10/14/18 2:51,Normal,Traffic,Street/Road
22.50219833,88.38686667,60.9,10/14/18 2:51,Normal,Traffic,Street/Road
22.50220167,88.386855,58.7,10/14/18 2:51,Normal,Traffic,Street/Road
22.5022,88.38679167,67.5,10/14/18 2:51,Normal,Traffic,Street/Road
22.50221,88.38673167,63.6,10/14/18 2:51,Normal,Traffic,Street/Road
22.50222333,88.38663667,64.5,10/14/18 2:51,Normal,Traffic,Street/Road
22.50223167,88.38663,63.3,10/14/18 2:51,Normal,Traffic,Street/Road
22.50226833,88.386525,67.2,10/14/18 2:51,Normal,Traffic,Street/Road
22.502295,88.38649333,65.6,10/14/18 2:52,Normal,Traffic,Street/Road
22.50233,88.38642667,65.9,10/14/18 2:52,Normal,Traffic,Street/Road
22.50233333,88.38637333,66.4,10/14/18 2:52,Normal,Traffic,Street/Road
22.50234667,88.38634167,68.6,10/14/18 2:52,Normal,Traffic,Street/Road
22.502355,88.386245,64.2,10/14/18 2:52,Normal,Traffic,Street/Road
22.50236333,88.38618333,65.7,10/14/18 2:52,Normal,Traffic,Street/Road
22.502375,88.38619333,64.7,10/14/18 2:52,Normal,Traffic,Street/Road
22.502385,88.38608333,62.4,10/14/18 2:52,Normal,Traffic,Street/Road
22.50238667,88.38602167,56.6,10/14/18 2:52,Normal,Traffic,Street/Road
22.50238667,88.38599,61.1,10/14/18 2:52,Normal,Traffic,Street/Road
22.50237333,88.38598833,59.3,10/14/18 2:52,Normal,Traffic,Street/Road
22.50235667,88.38596833,56.5,10/14/18 2:52,Normal,Traffic,Street/Road
22.50234167,88.38586333,58.3,10/14/18 2:53,Normal,Traffic,Street/Road
22.50233667,88.38582,61.5,10/14/18 2:53,Normal,Traffic,Street/Road
22.50233,88.38576667,60.5,10/14/18 2:53,Normal,Traffic,Street/Road
22.50232333,88.38572167,64.8,10/14/18 2:53,Normal,Traffic,Street/Road
22.50232667,88.38563333,64.5,10/14/18 2:53,Normal,Traffic,Street/Road
22.50232167,88.38561333,61.5,10/14/18 2:53,Normal,Traffic,Street/Road
22.50229167,88.38551,65.8,10/14/18 2:53,Normal,Traffic,Street/Road
22.50231667,88.38543167,63.1,10/14/18 2:53,Normal,Traffic,Street/Road
22.502315,88.38531833,67,10/14/18 2:53,Normal,Traffic,Street/Road
22.50233,88.385255,66.3,10/14/18 2:53,Normal,Traffic,Street/Road
22.50232333,88.38515167,64.4,10/14/18 2:53,Normal,Traffic,Street/Road
22.50232833,88.38509,64.2,10/14/18 2:54,Normal,Traffic,Street/Road
22.50231,88.38500833,65.9,10/14/18 2:54,Normal,Traffic,Street/Road
22.50232333,88.38491333,67.3,10/14/18 2:54,Normal,Traffic,Street/Road
22.50233667,88.38481,65.3,10/14/18 2:54,Normal,Traffic,Street/Road
22.50229833,88.38464667,62.2,10/14/18 2:54,Normal,Traffic,Street/Road
22.502305,88.38458667,60.1,10/14/18 2:54,Normal,Traffic,Street/Road
22.50229333,88.384595,64.1,10/14/18 2:54,Normal,Traffic,Street/Road
22.50227833,88.38455167,65.9,10/14/18 2:54,Normal,Traffic,Street/Road
22.50225833,88.38452833,60.3,10/14/18 2:54,Normal,Traffic,Street/Road
22.50228833,88.38432,59.9,10/14/18 2:54,Normal,Traffic,Street/Road
22.50224833,88.38424833,62.5,10/14/18 2:54,Normal,Traffic,Street/Road
22.50225167,88.38415167,62,10/14/18 2:55,Normal,Traffic,Street/Road
22.50226167,88.38410833,62.7,10/14/18 2:55,Normal,Traffic,Street/Road
22.502265,88.38403333,62.9,10/14/18 2:55,Normal,Traffic,Street/Road
22.50225833,88.38388833,63,10/14/18 2:55,Normal,Traffic,Street/Road
22.50223333,88.38388167,64.1,10/14/18 2:55,Normal,Traffic,Street/Road
22.50221333,88.38384833,59.4,10/14/18 2:55,Normal,Traffic,Street/Road
22.50217,88.38377667,60.7,10/14/18 2:55,Normal,Traffic,Street/Road
22.502185,88.383825,66.6,10/14/18 2:55,Normal,Traffic,Street/Road
22.502205,88.38378833,66.3,10/14/18 2:55,Normal,Traffic,Street/Road
22.50223833,88.38368,65.2,10/14/18 2:55,Normal,Traffic,Street/Road
22.50227667,88.38362,61.3,10/14/18 2:55,Normal,Traffic,Street/Road
22.50223167,88.383695,61.9,10/14/18 2:56,Normal,Traffic,Street/Road
