username,latitude,longitude,noise_value,date_time,tolerance_level,noise_category,region_category,aqi_value
Abhimanyu,22.50354667,88.37017833,51.7,21-01-2018 10:23,Normal,Traffic,Street/Road,0
Abhimanyu,22.50354333,88.37014833,60.3,21-01-2018 10:23,Normal,Traffic,Street/Road,0
Abhimanyu,22.50354167,88.37011667,56.6,21-01-2018 10:23,Normal,Traffic,Street/Road,0
Abhimanyu,22.50354667,88.37007833,53.4,21-01-2018 10:23,Normal,Traffic,Street/Road,0
Abhimanyu,22.50352833,88.37001833,47.1,21-01-2018 10:23,Normal,Traffic,Street/Road,0
Abhimanyu,22.50351667,88.36996833,46.6,21-01-2018 10:23,Normal,Traffic,Street/Road,0
Abhimanyu,22.5035,88.369905,47.6,21-01-2018 10:23,Normal,Traffic,Street/Road,0
Abhimanyu,22.50351333,88.36984333,48.6,21-01-2018 10:24,Normal,Traffic,Street/Road,0
Abhimanyu,22.50352667,88.36978333,54,21-01-2018 10:24,Normal,Traffic,Street/Road,0
Abhimanyu,22.50355667,88.36974667,57.3,21-01-2018 10:24,Normal,Traffic,Street/Road,0
Abhimanyu,22.50352667,88.36966333,61.5,21-01-2018 10:24,Normal,Traffic,Street/Road,0
Abhimanyu,22.50346333,88.36954833,62,21-01-2018 10:24,Normal,Traffic,Street/Road,0
Abhimanyu,22.50346667,88.369465,62.3,21-01-2018 10:24,Normal,Traffic,Street/Road,0
Abhimanyu,22.503495,88.369395,66.7,21-01-2018 10:24,Normal,Traffic,Street/Road,0
Abhimanyu,22.50349333,88.36935333,66.1,21-01-2018 10:24,Normal,Traffic,Street/Road,0
Abhimanyu,22.503535,88.36928667,62.8,21-01-2018 10:24,Normal,Traffic,Street/Road,0
Abhimanyu,22.50351,88.36921167,61.3,21-01-2018 10:24,Normal,Traffic,Street/Road,0
Abhimanyu,22.50350167,88.369165,57.2,21-01-2018 10:24,Normal,Traffic,Street/Road,0
Abhimanyu,22.503465,88.36910667,58.6,21-01-2018 10:24,Normal,Traffic,Street/Road,0
Abhimanyu,22.50339667,88.36903667,55,21-01-2018 10:25,Normal,Traffic,Street/Road,0
Abhimanyu,22.50334,88.36893333,56.3,21-01-2018 10:25,Normal,Traffic,Street/Road,0
Abhimanyu,22.50328667,88.36881833,58.2,21-01-2018 10:25,Normal,Traffic,Street/Road,0
Abhimanyu,22.50322,88.36871,58.5,21-01-2018 10:25,Normal,Traffic,Street/Road,0
Abhimanyu,22.50322833,88.36864167,55.9,21-01-2018 10:25,Normal,Traffic,Street/Road,0
Abhimanyu,22.50319167,88.36859667,55.6,21-01-2018 10:25,Normal,Traffic,Street/Road,0
Abhimanyu,22.50316,88.36857333,64.3,21-01-2018 10:25,Normal,Traffic,Street/Road,0
Abhimanyu,22.50312,88.368545,62.9,21-01-2018 10:25,Normal,Traffic,Street/Road,0
Abhimanyu,22.50310667,88.36851167,56,21-01-2018 10:25,Normal,Traffic,Street/Road,0
Abhimanyu,22.50308,88.36844833,51.9,21-01-2018 10:25,Normal,Traffic,Street/Road,0
Abhimanyu,22.50307667,88.36841833,58,21-01-2018 10:25,Normal,Traffic,Street/Road,0
Abhimanyu,22.50307333,88.368385,62.3,21-01-2018 10:25,Normal,Traffic,Street/Road,0
Abhimanyu,22.50304333,88.36833,63.1,21-01-2018 10:26,Normal,Traffic,Street/Road,0
Abhimanyu,22.50302333,88.36827333,65.6,21-01-2018 10:26,Normal,Traffic,Street/Road,0
Abhimanyu,22.503,88.36818833,62,21-01-2018 10:26,Normal,Traffic,Street/Road,0
Abhimanyu,22.50297333,88.36812,62,21-01-2018 10:26,Normal,Traffic,Street/Road,0
Abhimanyu,22.50296167,88.368075,58.4,21-01-2018 10:26,Normal,Traffic,Street/Road,0
Abhimanyu,22.50291667,88.367885,54.6,21-01-2018 10:27,Normal,Traffic,Street/Road,0
Abhimanyu,22.50288167,88.367915,55.3,21-01-2018 10:27,Normal,Traffic,Street/Road,0
Abhimanyu,22.502785,88.36796167,57.1,21-01-2018 10:27,Normal,Traffic,Street/Road,0
Abhimanyu,22.50270333,88.367985,57,21-01-2018 10:27,Normal,Traffic,Street/Road,0
Abhimanyu,22.50268333,88.36796167,64.2,21-01-2018 10:27,Normal,Traffic,Street/Road,0
Abhimanyu,22.50263833,88.36797333,60.5,21-01-2018 10:28,Normal,Traffic,Street/Road,0
Abhimanyu,22.50257,88.36797667,55.2,21-01-2018 10:28,Normal,Traffic,Street/Road,0
Abhimanyu,22.50252167,88.368025,58,21-01-2018 10:28,Normal,Traffic,Street/Road,0
Abhimanyu,22.5025,88.36805333,61.5,21-01-2018 10:28,Normal,Traffic,Street/Road,0
Abhimanyu,22.50245667,88.3681,56.2,21-01-2018 10:28,Normal,Traffic,Street/Road,0
Abhimanyu,22.50238,88.368135,59.5,21-01-2018 10:28,Normal,Traffic,Street/Road,0
Abhimanyu,22.50226167,88.36816667,57.7,21-01-2018 10:28,Normal,Traffic,Street/Road,0
Abhimanyu,22.50214667,88.368205,54.8,21-01-2018 10:28,Normal,Traffic,Street/Road,0
Abhimanyu,22.50203333,88.36825667,55.1,21-01-2018 10:28,Normal,Traffic,Street/Road,0
Abhimanyu,22.50192,88.36829167,58.9,21-01-2018 10:28,Normal,Traffic,Street/Road,0
Abhimanyu,22.50182167,88.36830167,61.1,21-01-2018 10:28,Normal,Traffic,Street/Road,0
Abhimanyu,22.50177,88.368305,54,21-01-2018 10:29,Normal,Traffic,Street/Road,0
Abhimanyu,22.50171333,88.36836167,55.4,21-01-2018 10:29,Normal,Traffic,Street/Road,0
Abhimanyu,22.50153833,88.36844167,59.3,21-01-2018 10:29,Normal,Traffic,Street/Road,0
Abhimanyu,22.50146833,88.36845833,55.7,21-01-2018 10:29,Normal,Traffic,Street/Road,0
Abhimanyu,22.501415,88.36847167,54.4,21-01-2018 10:29,Normal,Traffic,Street/Road,0
Abhimanyu,22.50134833,88.36851,54.6,21-01-2018 10:29,Normal,Traffic,Street/Road,0
Abhimanyu,22.501265,88.36854333,57.2,21-01-2018 10:29,Normal,Traffic,Street/Road,0
Abhimanyu,22.50121667,88.36853833,53,21-01-2018 10:29,Normal,Traffic,Street/Road,0
Abhimanyu,22.50120833,88.36856667,47.6,21-01-2018 10:29,Normal,Traffic,Street/Road,0
Abhimanyu,22.50118167,88.36858167,48.6,21-01-2018 10:29,Normal,Traffic,Street/Road,0
Abhimanyu,22.501165,88.36859833,50.2,21-01-2018 10:29,Normal,Traffic,Street/Road,0
Abhimanyu,22.50115,88.36862667,54.6,21-01-2018 10:30,Normal,Traffic,Street/Road,0
Abhimanyu,22.50111,88.36865,60,21-01-2018 10:30,Normal,Traffic,Street/Road,0
Abhimanyu,22.501115,88.36866667,54.9,21-01-2018 10:30,Normal,Traffic,Street/Road,0
Abhimanyu,22.50109167,88.36869,59.1,21-01-2018 10:30,Normal,Traffic,Street/Road,0
Abhimanyu,22.50105833,88.36870833,63.3,21-01-2018 10:30,Normal,Traffic,Street/Road,0
Abhimanyu,22.50105833,88.36870833,61.6,21-01-2018 10:30,Normal,Traffic,Street/Road,0
Abhimanyu,22.500975,88.36875,58.2,21-01-2018 10:30,Normal,Traffic,Street/Road,0
Abhimanyu,22.500895,88.36876,58,21-01-2018 10:30,Normal,Traffic,Street/Road,0
Abhimanyu,22.50080833,88.36881333,55.3,21-01-2018 10:30,Normal,Traffic,Street/Road,0
Abhimanyu,22.50078,88.36883667,59.3,21-01-2018 10:30,Normal,Traffic,Street/Road,0
Abhimanyu,22.500775,88.36885833,52.6,21-01-2018 10:30,Normal,Traffic,Street/Road,0
Abhimanyu,22.50076333,88.36886333,57.7,21-01-2018 10:30,Normal,Traffic,Street/Road,0
Abhimanyu,22.50070167,88.368905,60.1,21-01-2018 10:31,Normal,Traffic,Street/Road,0
Abhimanyu,22.50069333,88.36891333,61.8,21-01-2018 10:31,Normal,Traffic,Street/Road,0
Abhimanyu,22.500525,88.369005,55.9,21-01-2018 10:31,Normal,Traffic,Street/Road,0
Abhimanyu,22.500435,88.36904833,55.7,21-01-2018 10:31,Normal,Traffic,Street/Road,0
Abhimanyu,22.50036333,88.36907833,58.5,21-01-2018 10:31,Normal,Traffic,Street/Road,0
Abhimanyu,22.500305,88.36912167,63,21-01-2018 10:31,Normal,Traffic,Street/Road,0
Abhimanyu,22.50026,88.36917,59.2,21-01-2018 10:31,Normal,Traffic,Street/Road,0
Abhimanyu,22.50019833,88.3692,54.9,21-01-2018 10:31,Normal,Traffic,Street/Road,0
Abhimanyu,22.50012667,88.36923,55.6,21-01-2018 10:31,Normal,Traffic,Street/Road,0
Abhimanyu,22.50006333,88.36926667,53.4,21-01-2018 10:31,Normal,Traffic,Street/Road,0
Abhimanyu,22.49997,88.3693,51.7,21-01-2018 10:31,Normal,Traffic,Street/Road,0
Abhimanyu,22.49991167,88.36933167,56.3,21-01-2018 10:31,Normal,Traffic,Street/Road,0
Abhimanyu,22.49986667,88.36935333,51.1,21-01-2018 10:32,Normal,Traffic,Street/Road,0
Abhimanyu,22.499845,88.36936833,49.6,21-01-2018 10:32,Normal,Traffic,Street/Road,0
Abhimanyu,22.499845,88.36936833,47.4,21-01-2018 10:32,Normal,Traffic,Street/Road,0
Abhimanyu,22.49974167,88.36944,49.1,21-01-2018 10:32,Normal,Traffic,Street/Road,0
Abhimanyu,22.49970167,88.36947333,48.6,21-01-2018 10:32,Normal,Traffic,Street/Road,0
Abhimanyu,22.49963167,88.36949667,49.9,21-01-2018 10:32,Normal,Traffic,Street/Road,0
Abhimanyu,22.49955667,88.36955167,54.1,21-01-2018 10:32,Normal,Traffic,Street/Road,0
Abhimanyu,22.49943833,88.369605,54.4,21-01-2018 10:32,Normal,Traffic,Street/Road,0
Abhimanyu,22.49934833,88.36965667,62.2,21-01-2018 10:32,Normal,Traffic,Street/Road,0
Abhimanyu,22.49927167,88.36968,60.2,21-01-2018 10:32,Normal,Traffic,Street/Road,0
Abhimanyu,22.499205,88.36970333,57.5,21-01-2018 10:32,Normal,Traffic,Street/Road,0
Abhimanyu,22.49909833,88.36975,54.7,21-01-2018 10:32,Normal,Traffic,Street/Road,0
Abhimanyu,22.49901,88.369785,52.7,21-01-2018 10:33,Normal,Traffic,Street/Road,0
Abhimanyu,22.49897,88.36981333,53.1,21-01-2018 10:33,Normal,Traffic,Street/Road,0
Abhimanyu,22.49894833,88.36982833,50.1,21-01-2018 10:33,Normal,Traffic,Street/Road,0
Abhimanyu,22.49885167,88.36985667,52.6,21-01-2018 10:33,Normal,Traffic,Street/Road,0
Abhimanyu,22.49877333,88.36988167,57.7,21-01-2018 10:33,Normal,Traffic,Street/Road,0
Abhimanyu,22.498725,88.369895,60.1,21-01-2018 10:33,Normal,Traffic,Street/Road,0
Abhimanyu,22.49871833,88.369905,52,21-01-2018 10:33,Normal,Traffic,Street/Road,0
Abhimanyu,22.49869,88.369925,52.9,21-01-2018 10:33,Normal,Traffic,Street/Road,0
Abhimanyu,22.49867,88.36994333,53.1,21-01-2018 10:33,Normal,Traffic,Street/Road,0
Abhimanyu,22.49864833,88.369975,54.5,21-01-2018 10:33,Normal,Traffic,Street/Road,0
Abhimanyu,22.498595,88.37000167,56.1,21-01-2018 10:33,Normal,Traffic,Street/Road,0
Abhimanyu,22.49846833,88.37005667,52.5,21-01-2018 10:33,Normal,Traffic,Street/Road,0
Abhimanyu,22.49836333,88.37007833,55,21-01-2018 10:34,Normal,Traffic,Street/Road,0
Abhimanyu,22.49827167,88.37014167,62.2,21-01-2018 10:34,Normal,Traffic,Street/Road,0
Abhimanyu,22.498195,88.37014167,60.2,21-01-2018 10:34,Normal,Traffic,Street/Road,0
Abhimanyu,22.4982,88.37014167,61.7,21-01-2018 10:34,Normal,Traffic,Street/Road,0
Abhimanyu,22.4982,88.37014167,57,21-01-2018 10:34,Normal,Traffic,Street/Road,0
Abhimanyu,22.49816833,88.37014333,60.3,21-01-2018 10:34,Normal,Traffic,Street/Road,0
Abhimanyu,22.49813667,88.37018833,56.2,21-01-2018 10:34,Normal,Traffic,Street/Road,0
Abhimanyu,22.49808833,88.37023,63.1,21-01-2018 10:34,Normal,Traffic,Street/Road,0
Abhimanyu,22.49802667,88.37020167,59.5,21-01-2018 10:34,Normal,Traffic,Street/Road,0
Abhimanyu,22.49795167,88.37021333,59.6,21-01-2018 10:34,Normal,Traffic,Street/Road,0
Abhimanyu,22.49784667,88.370265,57,21-01-2018 10:34,Normal,Traffic,Street/Road,0
Abhimanyu,22.49772833,88.37028,54.9,21-01-2018 10:34,Normal,Traffic,Street/Road,0
Abhimanyu,22.49768833,88.37027,51.2,21-01-2018 10:35,Normal,Traffic,Street/Road,0
Abhimanyu,22.49768167,88.37029167,52,21-01-2018 10:35,Normal,Traffic,Street/Road,0
Abhimanyu,22.49765333,88.37030333,57.1,21-01-2018 10:35,Normal,Traffic,Street/Road,0
Abhimanyu,22.49756167,88.37033667,56.7,21-01-2018 10:35,Normal,Traffic,Street/Road,0
Abhimanyu,22.49751,88.37038167,50.8,21-01-2018 10:35,Normal,Traffic,Street/Road,0
Abhimanyu,22.49748,88.37039333,53,21-01-2018 10:35,Normal,Traffic,Street/Road,0
Abhimanyu,22.49745167,88.37038167,57.8,21-01-2018 10:35,Normal,Traffic,Street/Road,0
Abhimanyu,22.49743167,88.37039,55.6,21-01-2018 10:35,Normal,Traffic,Street/Road,0
Abhimanyu,22.49740833,88.3704,57,21-01-2018 10:35,Normal,Traffic,Street/Road,0
Abhimanyu,22.49734667,88.370435,58.4,21-01-2018 10:35,Normal,Traffic,Street/Road,0
Abhimanyu,22.497305,88.37045333,61.1,21-01-2018 10:35,Normal,Traffic,Street/Road,0
Abhimanyu,22.49726333,88.37046333,54.8,21-01-2018 10:35,Normal,Traffic,Street/Road,0
Abhimanyu,22.49726333,88.37050667,54.6,21-01-2018 10:36,Normal,Traffic,Street/Road,0
Abhimanyu,22.49725167,88.37052833,59.6,21-01-2018 10:36,Normal,Traffic,Street/Road,0
Abhimanyu,22.49722,88.370535,54.9,21-01-2018 10:36,Normal,Traffic,Street/Road,0
Abhimanyu,22.49719833,88.37055167,55.9,21-01-2018 10:36,Normal,Traffic,Street/Road,0
Abhimanyu,22.49718333,88.37056333,59.7,21-01-2018 10:36,Normal,Traffic,Street/Road,0
Abhimanyu,22.49717,88.37057667,57.7,21-01-2018 10:36,Normal,Traffic,Street/Road,0
Abhimanyu,22.49711667,88.37053667,55.2,21-01-2018 10:36,Normal,Traffic,Street/Road,0
Abhimanyu,22.49710833,88.37052167,56.4,21-01-2018 10:36,Normal,Traffic,Street/Road,0
Abhimanyu,22.49706833,88.37052167,59.3,21-01-2018 10:36,Normal,Traffic,Street/Road,0
Abhimanyu,22.49703,88.37051333,65,21-01-2018 10:36,Normal,Traffic,Street/Road,0
Abhimanyu,22.49696833,88.37050667,57.2,21-01-2018 10:36,Normal,Traffic,Street/Road,0
Abhimanyu,22.49688833,88.37051167,52.8,21-01-2018 10:36,Normal,Traffic,Street/Road,0
Abhimanyu,22.49685167,88.37052667,56.8,21-01-2018 10:37,Normal,Traffic,Street/Road,0
Abhimanyu,22.49682833,88.37056,56.9,21-01-2018 10:37,Normal,Traffic,Street/Road,0
Abhimanyu,22.49680167,88.37058,56.2,21-01-2018 10:37,Normal,Traffic,Street/Road,0
Abhimanyu,22.49671667,88.37058667,58.6,21-01-2018 10:37,Normal,Traffic,Street/Road,0
Abhimanyu,22.49659667,88.370595,60.2,21-01-2018 10:37,Normal,Traffic,Street/Road,0
Abhimanyu,22.49650167,88.37058,62.3,21-01-2018 10:37,Normal,Traffic,Street/Road,0
Abhimanyu,22.49647667,88.37059167,62.5,21-01-2018 10:37,Normal,Traffic,Street/Road,0
Abhimanyu,22.49647667,88.37059,61.6,21-01-2018 10:37,Normal,Traffic,Street/Road,0
Abhimanyu,22.49647667,88.37059,60.2,21-01-2018 10:37,Normal,Traffic,Street/Road,0
Abhimanyu,22.49641167,88.37064167,59,21-01-2018 10:37,Normal,Traffic,Street/Road,0
Abhimanyu,22.49634167,88.37064667,59.9,21-01-2018 10:37,Normal,Traffic,Street/Road,0
Abhimanyu,22.496215,88.370645,54.8,21-01-2018 10:37,Normal,Traffic,Street/Road,0
Abhimanyu,22.49611167,88.37065,58.3,21-01-2018 10:38,Normal,Traffic,Street/Road,0
Abhimanyu,22.49605667,88.37067667,54,21-01-2018 10:38,Normal,Traffic,Street/Road,0
Abhimanyu,22.49602667,88.37069,55.9,21-01-2018 10:38,Normal,Traffic,Street/Road,0
Abhimanyu,22.49598833,88.37071333,54,21-01-2018 10:38,Normal,Traffic,Street/Road,0
Abhimanyu,22.49595,88.37073667,51.4,21-01-2018 10:38,Normal,Traffic,Street/Road,0
Abhimanyu,22.49588833,88.37075333,50.9,21-01-2018 10:38,Normal,Traffic,Street/Road,0
Abhimanyu,22.49583667,88.37077833,52.6,21-01-2018 10:38,Normal,Traffic,Street/Road,0
Abhimanyu,22.495795,88.37079833,59.3,21-01-2018 10:38,Normal,Traffic,Street/Road,0
Abhimanyu,22.495755,88.37082,55.8,21-01-2018 10:38,Normal,Traffic,Street/Road,0
Abhimanyu,22.49562167,88.37083833,56.1,21-01-2018 10:38,Normal,Traffic,Street/Road,0
Abhimanyu,22.495595,88.370885,58.9,21-01-2018 10:38,Normal,Traffic,Street/Road,0
Abhimanyu,22.49557167,88.37094833,57.6,21-01-2018 10:39,Normal,Traffic,Street/Road,0
Abhimanyu,22.495545,88.37101833,56.8,21-01-2018 10:39,Normal,Traffic,Street/Road,0
Abhimanyu,22.495545,88.37104833,59,21-01-2018 10:39,Normal,Traffic,Street/Road,0
Abhimanyu,22.495555,88.37106333,62,21-01-2018 10:39,Normal,Traffic,Street/Road,0
Abhimanyu,22.49556667,88.3711,55.7,21-01-2018 10:39,Normal,Traffic,Street/Road,0
Abhimanyu,22.495565,88.37111833,56,21-01-2018 10:39,Normal,Traffic,Street/Road,0
Abhimanyu,22.49558333,88.37116833,57.4,21-01-2018 10:39,Normal,Traffic,Street/Road,0
Abhimanyu,22.49558667,88.37124667,51.3,21-01-2018 10:39,Normal,Traffic,Street/Road,0
Abhimanyu,22.495615,88.37134333,54.7,21-01-2018 10:39,Normal,Traffic,Street/Road,0
Abhimanyu,22.49562833,88.37144,50.8,21-01-2018 10:39,Normal,Traffic,Street/Road,0
Abhimanyu,22.495635,88.37153167,51,21-01-2018 10:39,Normal,Traffic,Street/Road,0
Abhimanyu,22.49565333,88.37162,54.8,21-01-2018 10:40,Normal,Traffic,Street/Road,0
Abhimanyu,22.49568167,88.37170667,52.7,21-01-2018 10:40,Normal,Traffic,Street/Road,0
Abhimanyu,22.49570833,88.37179667,54.2,21-01-2018 10:40,Normal,Traffic,Street/Road,0
Abhimanyu,22.49573167,88.37188333,54.4,21-01-2018 10:40,Normal,Traffic,Street/Road,0
Abhimanyu,22.49576167,88.37198167,56.1,21-01-2018 10:40,Normal,Traffic,Street/Road,0
Abhimanyu,22.49577667,88.37204667,54.6,21-01-2018 10:40,Normal,Traffic,Street/Road,0
Abhimanyu,22.49578333,88.37208333,55.8,21-01-2018 10:40,Normal,Traffic,Street/Road,0
Abhimanyu,22.49579,88.372075,59.1,21-01-2018 10:40,Normal,Traffic,Street/Road,0
Abhimanyu,22.49576833,88.3721,59.3,21-01-2018 10:40,Normal,Traffic,Street/Road,0
Abhimanyu,22.49579667,88.37220333,56.7,21-01-2018 10:40,Normal,Traffic,Street/Road,0
Abhimanyu,22.49580333,88.37230333,52.3,21-01-2018 10:40,Normal,Traffic,Street/Road,0
Abhimanyu,22.495815,88.37238167,53.5,21-01-2018 10:40,Normal,Traffic,Street/Road,0
Abhimanyu,22.49584333,88.37239667,52.5,21-01-2018 10:41,Normal,Traffic,Street/Road,0
Abhimanyu,22.49586833,88.37243667,54.5,21-01-2018 10:41,Normal,Traffic,Street/Road,0
Abhimanyu,22.49590167,88.37249333,52.7,21-01-2018 10:41,Normal,Traffic,Street/Road,0
Abhimanyu,22.495925,88.37258,52.6,21-01-2018 10:41,Normal,Traffic,Street/Road,0
Abhimanyu,22.49596167,88.37266167,50.4,21-01-2018 10:41,Normal,Traffic,Street/Road,0
Abhimanyu,22.49598167,88.37274833,50.8,21-01-2018 10:41,Normal,Traffic,Street/Road,0
Abhimanyu,22.49600667,88.37284667,55,21-01-2018 10:41,Normal,Traffic,Street/Road,0
Abhimanyu,22.496025,88.37291833,51,21-01-2018 10:41,Normal,Traffic,Street/Road,0
Abhimanyu,22.49603167,88.372945,50.4,21-01-2018 10:41,Normal,Traffic,Street/Road,0
Abhimanyu,22.49603667,88.37294333,53.4,21-01-2018 10:41,Normal,Traffic,Street/Road,0
Abhimanyu,22.496095,88.37296,54.2,21-01-2018 10:41,Normal,Traffic,Street/Road,0
Abhimanyu,22.49614167,88.37301333,52.4,21-01-2018 10:41,Normal,Traffic,Street/Road,0
Abhimanyu,22.49617833,88.37312,51.7,21-01-2018 10:42,Normal,Traffic,Street/Road,0
Abhimanyu,22.49619667,88.37320667,52.2,21-01-2018 10:42,Normal,Traffic,Street/Road,0
Abhimanyu,22.49621667,88.37329,49.8,21-01-2018 10:42,Normal,Traffic,Street/Road,0
Abhimanyu,22.49624167,88.37332667,52.6,21-01-2018 10:42,Normal,Traffic,Street/Road,0
Abhimanyu,22.496255,88.37334167,52.4,21-01-2018 10:42,Normal,Traffic,Street/Road,0
Abhimanyu,22.49631667,88.37340667,51.6,21-01-2018 10:42,Normal,Traffic,Street/Road,0
Abhimanyu,22.49639,88.373475,52.5,21-01-2018 10:42,Normal,Traffic,Street/Road,0
Abhimanyu,22.49644167,88.37355167,47.8,21-01-2018 10:42,Normal,Traffic,Street/Road,0
Abhimanyu,22.496475,88.37356667,44.7,21-01-2018 10:42,Normal,Traffic,Street/Road,0
Abhimanyu,22.49650833,88.37357333,47,21-01-2018 10:42,Normal,Traffic,Street/Road,0
Abhimanyu,22.49651667,88.37356333,45.8,21-01-2018 10:42,Normal,Traffic,Street/Road,0
Abhimanyu,22.49654167,88.37356833,50.2,21-01-2018 10:42,Normal,Traffic,Street/Road,0
Abhimanyu,22.49656333,88.373585,42.8,21-01-2018 10:43,Normal,Traffic,Street/Road,0
Abhimanyu,22.49663167,88.37362167,43.7,21-01-2018 10:43,Normal,Traffic,Street/Road,0
Abhimanyu,22.49676,88.37358333,49.6,21-01-2018 10:43,Normal,Traffic,Street/Road,0
Abhimanyu,22.49683667,88.37359833,52.5,21-01-2018 10:43,Normal,Traffic,Street/Road,0
Abhimanyu,22.49691,88.37361333,54.4,21-01-2018 10:43,Normal,Traffic,Street/Road,0
Abhimanyu,22.49698667,88.37365333,55.5,21-01-2018 10:43,Normal,Traffic,Street/Road,0
Abhimanyu,22.49703167,88.37368333,47.7,21-01-2018 10:43,Normal,Traffic,Street/Road,0
Abhimanyu,22.49708,88.37370833,56.1,21-01-2018 10:43,Normal,Traffic,Street/Road,0
Abhimanyu,22.497155,88.373735,51,21-01-2018 10:43,Normal,Traffic,Street/Road,0
Abhimanyu,22.49721667,88.37382667,51,21-01-2018 10:43,Normal,Traffic,Street/Road,0
Abhimanyu,22.49722167,88.373865,44.6,21-01-2018 10:43,Normal,Traffic,Street/Road,0
Abhimanyu,22.49726333,88.37395333,50.6,21-01-2018 10:43,Normal,Traffic,Street/Road,0
Abhimanyu,22.49728833,88.37399167,49.6,21-01-2018 10:44,Normal,Traffic,Street/Road,0
Abhimanyu,22.49727,88.37401167,53.2,21-01-2018 10:44,Normal,Traffic,Street/Road,0
Abhimanyu,22.49727167,88.374015,52.5,21-01-2018 10:44,Normal,Traffic,Street/Road,0
Abhimanyu,22.49735833,88.37411667,50.9,21-01-2018 10:44,Normal,Traffic,Street/Road,0
Abhimanyu,22.49738333,88.374175,55.8,21-01-2018 10:44,Normal,Traffic,Street/Road,0
Abhimanyu,22.49739333,88.37418667,56.2,21-01-2018 10:44,Normal,Traffic,Street/Road,0
Abhimanyu,22.49739333,88.37418667,55.5,21-01-2018 10:44,Normal,Traffic,Street/Road,0
Abhimanyu,22.49745167,88.37428333,57.2,21-01-2018 10:44,Normal,Traffic,Street/Road,0
Abhimanyu,22.49752,88.37432833,57,21-01-2018 10:44,Normal,Traffic,Street/Road,0
Abhimanyu,22.49757833,88.3744,57.6,21-01-2018 10:44,Normal,Traffic,Street/Road,0
Abhimanyu,22.4976,88.374485,64.2,21-01-2018 10:44,Normal,Traffic,Street/Road,0
Abhimanyu,22.49762833,88.37449833,62.7,21-01-2018 10:44,Normal,Traffic,Street/Road,0
Abhimanyu,22.49766667,88.374505,60.4,21-01-2018 10:45,Normal,Traffic,Street/Road,0
Abhimanyu,22.49768667,88.37451333,60,21-01-2018 10:45,Normal,Traffic,Street/Road,0
Abhimanyu,22.49773667,88.37454333,61.3,21-01-2018 10:45,Normal,Traffic,Street/Road,0
Abhimanyu,22.49779167,88.37464167,57.1,21-01-2018 10:45,Normal,Traffic,Street/Road,0
Abhimanyu,22.497845,88.374735,56.3,21-01-2018 10:45,Normal,Traffic,Street/Road,0
Abhimanyu,22.49783833,88.37481333,55.7,21-01-2018 10:45,Normal,Traffic,Street/Road,0
Abhimanyu,22.497825,88.37484167,55.8,21-01-2018 10:45,Normal,Traffic,Street/Road,0
Abhimanyu,22.49781,88.37488,54.6,21-01-2018 10:45,Normal,Traffic,Street/Road,0
Abhimanyu,22.49783833,88.374985,58.3,21-01-2018 10:45,Normal,Traffic,Street/Road,0
Abhimanyu,22.49784167,88.37509333,55.2,21-01-2018 10:45,Normal,Traffic,Street/Road,0
Abhimanyu,22.49785,88.375135,51.5,21-01-2018 10:45,Normal,Traffic,Street/Road,0
Abhimanyu,22.49783167,88.37520167,55.7,21-01-2018 10:45,Normal,Traffic,Street/Road,0
Abhimanyu,22.49783667,88.37532167,56,21-01-2018 10:46,Normal,Traffic,Street/Road,0
Abhimanyu,22.49783833,88.37541333,56.2,21-01-2018 10:46,Normal,Traffic,Street/Road,0
Abhimanyu,22.49784167,88.375445,55.9,21-01-2018 10:46,Normal,Traffic,Street/Road,0
Abhimanyu,22.497835,88.37544667,64.8,21-01-2018 10:46,Normal,Traffic,Street/Road,0
Abhimanyu,22.49783667,88.37544833,56.9,21-01-2018 10:46,Normal,Traffic,Street/Road,0
Abhimanyu,22.49781667,88.37554167,55.6,21-01-2018 10:46,Normal,Traffic,Street/Road,0
Abhimanyu,22.49778833,88.37563,48.6,21-01-2018 10:46,Normal,Traffic,Street/Road,0
Abhimanyu,22.49772667,88.37570667,56.1,21-01-2018 10:46,Normal,Traffic,Street/Road,0
Abhimanyu,22.49769167,88.37577667,58.7,21-01-2018 10:46,Normal,Traffic,Street/Road,0
Abhimanyu,22.49770333,88.375915,51.8,21-01-2018 10:46,Normal,Traffic,Street/Road,0
Abhimanyu,22.49767833,88.37598667,46,21-01-2018 10:46,Normal,Traffic,Street/Road,0
Abhimanyu,22.49770333,88.37605667,53.4,21-01-2018 10:46,Normal,Traffic,Street/Road,0
Abhimanyu,22.49769,88.37605,47.4,21-01-2018 10:47,Normal,Traffic,Street/Road,0
Abhimanyu,22.497695,88.37605333,48.3,21-01-2018 10:47,Normal,Traffic,Street/Road,0
Abhimanyu,22.49764833,88.37608333,48.9,21-01-2018 10:47,Normal,Traffic,Street/Road,0
Abhimanyu,22.497685,88.376185,45.6,21-01-2018 10:47,Normal,Traffic,Street/Road,0
Abhimanyu,22.49765167,88.37633333,47.4,21-01-2018 10:47,Normal,Traffic,Street/Road,0
Abhimanyu,22.49762667,88.37643833,56.3,21-01-2018 10:47,Normal,Traffic,Street/Road,0
Abhimanyu,22.49761,88.37645,49.7,21-01-2018 10:47,Normal,Traffic,Street/Road,0
Abhimanyu,22.497615,88.376445,51,21-01-2018 10:47,Normal,Traffic,Street/Road,0
